Group No,Group Name,Name,Sub Name,Repeater Call Sign,Gateway Call Sign,Frequency,Dup,Offset,Mode,TONE,Repeater Tone,RPT1USE,Position,Latitude,Longitude,UTC Offset
03,FM Piemonte,RV-1a M. Cimolo VCO,RV-1a,,,145.587500,DUP-,0.600000,FM,TONE,131.8Hz,YES,Approximate,45.979167,8.625000,--:--
03,FM Piemonte,T Belforte Monferrato AL,T,,,144.512500,OFF,0.000000,FM,TONE,82.5Hz,YES,Approximate,44.604167,8.625000,--:--
03,FM Piemonte,T Ovada AL,T,,,435.212500,OFF,0.000000,FM,TONE,110.9Hz,YES,Approximate,44.604167,8.625000,--:--
04,FM Lombardia,R1 M.Maddalena BS,R1,,,145.625000,DUP-,0.600000,FM,TONE,71.9Hz,YES,Approximate,45.562500,10.291667,--:--
04,FM Lombardia,R1a Gravedona ed Uniti CO,R1a,,,145.637500,DUP-,0.600000,FM,TONE,71.9Hz,YES,Approximate,46.145833,9.291667,--:--
04,FM Lombardia,R2 M.Penice PV,R2,,,145.650000,DUP-,0.600000,FM,TONE,156.7Hz,YES,Approximate,44.770833,9.291667,--:--
04,FM Lombardia,R2a Corni di Canzo LC,R2a,,,145.662500,DUP-,0.600000,FM,TONE,71.9Hz,YES,Approximate,45.854167,9.291667,--:--
04,FM Lombardia,R2a Monte della Neve - Livigno SO,R2a,,,145.662500,DUP-,0.600000,FM,OFF,88.5Hz,YES,Approximate,46.479167,10.125000,--:--
04,FM Lombardia,R3a M.Rolla SO,R3a,,,145.687500,DUP-,0.600000,FM,TONE,156.7Hz,YES,Approximate,46.187500,9.875000,--:--
04,FM Lombardia,R3a San Felice del Benaco BS,R3a,,,145.687500,DUP-,0.600000,FM,TONE,156.7Hz,YES,Approximate,45.604167,10.541667,--:--
04,FM Lombardia,R4 Azzano S.Paolo BG,R4,,,145.700000,DUP-,0.600000,FM,OFF,88.5Hz,YES,Approximate,45.645833,9.708333,--:--
04,FM Lombardia,R4 Cigolino - Chiavenna SO,R4,,,145.700000,DUP-,0.600000,FM,TONE,71.9Hz,YES,Approximate,46.312500,9.375000,--:--
04,FM Lombardia,R4a M.Bisbino CO,R4a,,,145.712500,DUP-,0.600000,FM,TONE,71.9Hz,YES,Approximate,45.854167,9.041667,--:--
04,FM Lombardia,R5 Aprica -Magnolta SO,R5,,,145.725000,DUP-,0.600000,FM,OFF,88.5Hz,YES,Approximate,46.145833,10.125000,--:--
04,FM Lombardia,R5 Milano - Pirelli MI,R5,,,145.725000,DUP-,0.600000,FM,TONE,71.9Hz,YES,Approximate,45.479167,9.208333,--:--
04,FM Lombardia,R5a Campo dei Fiori VA,R5a,,,145.737500,DUP-,0.600000,FM,TONE,71.9Hz,YES,Approximate,45.854167,8.791667,--:--
04,FM Lombardia,R6 Cernusco S.N. MI,R6,,,145.750000,DUP-,0.600000,FM,TONE,71.9Hz,YES,Approximate,45.520833,9.291667,--:--
04,FM Lombardia,R6a Sellero BS,R6a,,,145.762500,DUP-,0.600000,FM,TONE,71.9Hz,YES,Approximate,46.062500,10.291667,--:--
04,FM Lombardia,R7 Madesimo SO,R7,,,145.775000,DUP-,0.600000,FM,TONE,71.9Hz,YES,Approximate,46.437500,9.375000,--:--
04,FM Lombardia,R7a M.Boletto CO,R7a,,,145.787500,DUP-,0.600000,FM,TONE,71.9Hz,YES,Approximate,45.812500,9.125000,--:--
04,FM Lombardia,R7a San Giovanni Bianco BG,R7a,,,145.787500,DUP-,0.600000,FM,TONE,156.7Hz,YES,Approximate,45.895833,9.708333,--:--
04,FM Lombardia,RU10a Milano - Missaglia MI,RU10a,,,430.262500,DUP+,5.000000,FM,TONE,71.9Hz,YES,Approximate,45.437500,9.208333,--:--
04,FM Lombardia,RU11 Civo SO,RU11,,,430.275000,DUP+,5.000000,FM,TONE,71.9Hz,YES,Approximate,46.187500,9.625000,--:--
04,FM Lombardia,RU11 M. Guglielmo BS,RU11,,,430.275000,DUP+,1.600000,FM,TONE,71.9Hz,YES,Approximate,45.770833,10.208333,--:--
04,FM Lombardia,RU12 Cermeledo SO,RU12,,,430.300000,DUP+,5.000000,FM,OFF,88.5Hz,YES,Approximate,46.145833,9.625000,--:--
04,FM Lombardia,RU12a Magenta MI,RU12a,,,430.312500,DUP+,1.600000,FM,TONE,71.9Hz,YES,Approximate,45.479167,8.875000,--:--
04,FM Lombardia,RU13 Roncola BG,RU13,,,430.325000,DUP+,1.600000,FM,TONE,71.9Hz,YES,Approximate,45.729167,9.541667,--:--
04,FM Lombardia,RU19 M.Penice PV,RU19,,,431.300000,DUP+,1.600000,FM,TONE,71.9Hz,YES,Approximate,44.770833,9.291667,--:--
04,FM Lombardia,RU29a Sacro Monte - Varese VA,RU29a,,,431.562500,DUP+,1.600000,FM,TONE,71.9Hz,YES,Approximate,45.854167,8.791667,--:--
