Group No,Group Name,Name,Sub Name,Repeater Call Sign,Gateway Call Sign,Frequency,Dup,Offset,Mode,TONE,Repeater Tone,RPT1USE,Position,Latitude,Longitude,UTC Offset
09,DV Trentino,Predonico,IR3UGM,IR3UGM B,IR3UGM G,431.525000,DUP+,1.600000,DV,OFF,88.5Hz,YES,Exact,46.493833,11.210333,--:--
09,DV Trentino,Preghena,IN3IZQ,IN3IZQ B,IN3IZQ G,433.500000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,46.409000,11.012500,--:--
09,DV Trentino,Trento,IW3BYL,IW3BYL B,IW3BYL G,430.500000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,46.085500,11.145500,--:--
09,DV Trentino,V. B. Stenico,IN3MYW,IN3MYW C,IN3MYW G,145.362500,DUP-,0.000000,DV,OFF,88.5Hz,YES,Exact,46.047000,10.886167,+1:00
09,DV Trentino,Val Pusteria,IN3DOV,IN3DOV B,IN3DOV G,434.000000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,46.806667,11.836333,--:--
09,DV Trentino,Val di Non,IN3IZQ,IN3IZQ C,IN3IZQ G,144.925000,DUP-,0.000000,DV,OFF,88.5Hz,YES,Exact,46.408667,11.012167,+1:00
10,DV Friuli,Fontanafredda,IR3UBK,IR3UBK B,IR3UBK G,430.550000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,46.137500,12.570000,+1:00
10,DV Friuli,Pordenone,IR3UIB,IR3UIB B,IR3UIB G,433.125000,DUP-,1.600000,DV,OFF,88.5Hz,YES,Exact,46.006833,12.435667,+1:00
10,DV Friuli,Trieste,IR3UEZ,IR3UEZ B,IR3UEZ G,431.450000,DUP+,1.600000,DV,OFF,88.5Hz,YES,Exact,45.692833,13.749500,+1:00
10,DV Friuli,Trieste,IR3UIC,IR3UIC B,IR3UIC G,433.150000,DUP-,1.600000,DV,OFF,88.5Hz,YES,Exact,45.650667,13.768000,+1:00
10,DV Friuli,Udine,IR3UBZ,IR3UBZ B,IR3UBZ G,433.025000,DUP-,1.600000,DV,OFF,88.5Hz,YES,Exact,46.057667,13.248000,+1:00
11,DV Umbria,Perugia,IZ0RT,IZ0RTB B,IZ0RTB G,430.050000,DUP+,4.900000,DV,OFF,88.5Hz,YES,Exact,43.102167,12.310167,--:--
11,DV Umbria,Terni,I0KMJ,I0KMJ  B,I0KMJ  G,433.650000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,42.554000,12.666500,+1:00
12,DV Lazio,Anzio,IR0M,IR0MA  B,IR0MA  G,430.006250,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,41.818333,12.715000,+1:00
12,DV Lazio,Calvi,IU0D,IU0DLI B,IU0DLI G,430.000000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,41.274167,13.508667,--:--
12,DV Lazio,Carpineto,IU0E,IU0EUJ B,IU0EUJ G,435.025000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,41.605500,13.086000,+1:00
12,DV Lazio,Carpineto,IU0E,IU0EUJ C,IU0EUJ G,145.512500,DUP-,0.000000,DV,OFF,88.5Hz,YES,Exact,41.605500,13.081000,+1:00
12,DV Lazio,Farnese,IR0U,IR0UHW B,IR0UHW G,433.700000,DUP-,0.000000,DV,OFF,88.5Hz,YES,Exact,42.012333,12.340333,+1:00
12,DV Lazio,Farnese,IZ0C,IZ0CGG B,IZ0CGG G,433.450000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,42.012333,12.340333,+1:00
12,DV Lazio,Gallinaro,IW0E,IW0EFI B,IW0EFI G,435.300000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,41.657833,13.798000,--:--
12,DV Lazio,Pomezia,IZ0R,IZ0RIN B,IZ0RIN G,430.312500,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,41.680833,12.506500,+1:00
12,DV Lazio,Roma,IR0M,IR0MA  A,IR0MA  G,1297.450000,DUP-,28.000000,DV,OFF,88.5Hz,YES,Approximate,41.818333,12.715000,+1:00
12,DV Lazio,Roma,IR0U,IR0UIV B,IR0UIV G,430.850000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,41.856000,12.665000,+1:00
12,DV Lazio,Roma,IW0F,IW0FXN B,IW0FXN G,435.000000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,41.916333,12.436667,+1:00
12,DV Lazio,Roma,IZ0D,IZ0DFP B,IZ0DFP G,431.525000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,41.846500,12.484000,+1:00
12,DV Lazio,Roma,IZ0O,IZ0OWE B,IZ0OWE G,433.450000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,41.914333,12.527667,--:--
12,DV Lazio,Sezze,IZ0R,IZ0RIM B,IZ0RIM G,430.437500,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,41.492000,13.079500,+1:00
13,DV Calabria,Cosenza,IR8AF,IR8AF  C,IR8AF  G,145.650000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Exact,39.345333,16.314333,--:--
13,DV Calabria,Gioia Tauro,IU8LDG,IU8LDG B,IU8LDG G,433.450000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,38.436167,15.907500,+1:00
13,DV Calabria,Reggio Calabria,IR8UCN,IR8UCN C,IR8UCN G,145.712500,DUP-,0.600000,DV,OFF,88.5Hz,YES,Exact,38.221167,15.643333,+1:00
14,DV Sicilia,Acireale,IT9CIL,IT9CIL B,IT9CIL G,433.300000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,37.616667,15.166667,--:--
14,DV Sicilia,Agira,IR9XVU,IR9XVU B,IR9XVU G,430.350000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,37.651000,14.514500,--:--
14,DV Sicilia,Agrigento Hotspo,IT9VVZ,IT9VVZ C,IT9VVZ G,144.825000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,37.336000,13.585500,--:--
14,DV Sicilia,Agrigento Hotspo,IW9CJC,IW9CJC C,IW9CJC G,144.912500,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,37.336000,13.585500,--:--
14,DV Sicilia,Barcellona,IR9UBR,IR9UBR B,IR9UBR G,430.725000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,38.156833,15.230167,--:--
14,DV Sicilia,Caltagirone,IW9BJU,IW9BJU C,IW9BJU G,144.850000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,37.237667,14.510333,--:--
14,DV Sicilia,Caltanissetta,IT9AOI,IT9AOI B,IT9AOI G,435.912500,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,37.490833,14.050833,--:--
14,DV Sicilia,Caltanissetta,IT9BMH,IT9BMH C,IT9BMH G,145.775000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,37.497333,14.067500,--:--
14,DV Sicilia,Castronovo PA,IR9AO,IR9AO  C,IR9AO  G,145.587500,DUP-,0.600000,DV,OFF,88.5Hz,YES,Exact,37.698667,13.594000,--:--
14,DV Sicilia,Catania,IR9UBM,IR9UBM B,IR9UBM G,430.325000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,37.531333,15.068833,--:--
14,DV Sicilia,Catania,IR9UBM,IR9UBM C,IR9UBM G,145.450000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,37.672667,15.061333,--:--
14,DV Sicilia,Catania,IR9UBU,IR9UBU B,IR9UBU G,430.400000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,37.626833,14.979833,--:--
14,DV Sicilia,Catania,IR9UX,IR9UX  C,IR9UX  G,145.662500,DUP-,0.600000,DV,OFF,88.5Hz,YES,Exact,37.750000,15.140000,--:--
14,DV Sicilia,Ficuzza Hotspot,IT9BFB,IT9BFB C,IT9BFB G,144.875000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,37.586667,13.753667,--:--
14,DV Sicilia,Ficuzza,IT9BFB,IT9BFB B,IT9BFB G,430.687500,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,37.586667,13.753667,--:--
14,DV Sicilia,Menfi,IW9FZD,IW9FZD B,IW9FZD G,430.500000,DUP-,0.000000,DV,OFF,88.5Hz,YES,Exact,37.603833,12.950000,--:--
14,DV Sicilia,Menfi,IW9FZD,IW9FZD C,IW9FZD G,144.600000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,37.603833,12.950000,--:--
14,DV Sicilia,Monte Suzza AG,IT9CNT,IT9CNT B,IT9CNT G,430.562500,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,37.361500,13.518667,--:--
14,DV Sicilia,Palermo,IR9P,IR9P   B,IR9P   G,430.150000,DUP+,1.600000,DV,OFF,88.5Hz,YES,Exact,38.177500,13.270000,--:--
14,DV Sicilia,Palermo,IR9P,IR9P   C,IR9P   G,145.637500,DUP-,0.600000,DV,OFF,88.5Hz,YES,Exact,38.177000,13.272000,--:--
